Sample data from Morgantown Zillow Sales,,,,,,,,,,,,,,,,,,,,
Created 11/1/23 by NDG using Zillow Data Explorer,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Property URL,MLS ID,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Broker name,Broker agent,Street address,City,Zip,State,Country,id,longitude,latitude
https://www.zillow.com/homedetails/58-Sherman-Ave-Morgantown-WV-26501/22896531_zpid/,,328000,3/6/2023,1956,sqft,167.69,8015,sqft,4,3,,,58 Sherman Ave,Morgantown,26501,WV,USA,218,-79.956666473505,39.619325017234
https://www.zillow.com/homedetails/81-Kingwood-St-Morgantown-WV-26501/22894924_zpid/,,110000,2/3/2023,1968,sqft,55.89,906.78,sqft,4,2,,,81 Kingwood St,Morgantown,26501,WV,USA,219,-79.952181446765,39.627791003313
https://www.zillow.com/homedetails/125-S-Walnut-St-Morgantown-WV-26501/22895030_zpid/,,340000,1/24/2023,1885,sqft,180.37,4356,sqft,4,2,,,125 S Walnut St,Morgantown,26501,WV,USA,220,-79.953016440967,39.627069765551
https://www.zillow.com/homedetails/229-Wagner-Rd-Morgantown-WV-26501/22893760_zpid/,,525000,1/9/2023,2652,sqft,197.96,3920.4,sqft,4,4,,,229 Wagner Rd,Morgantown,26501,WV,USA,221,-79.960290731861,39.623489846071
https://www.zillow.com/homedetails/149-Dorsey-Ave-Morgantown-WV-26501/22893659_zpid/,,175000,1/5/2023,2204,sqft,79.4,0.35,acres,4,2,,,149 Dorsey Ave,Morgantown,26501,WV,USA,222,-79.963033166266,39.623632188818
https://www.zillow.com/homedetails/240-Dewey-St-Morgantown-WV-26501/22895215_zpid/,,325000,12/30/2022,2445,sqft,132.92,0.36,acres,4,3,,,240 Dewey St,Morgantown,26501,WV,USA,223,-79.949940220317,39.625729412178
https://www.zillow.com/homedetails/252-Franklin-St-Morgantown-WV-26501/22896453_zpid/,,364000,12/19/2022,1822,sqft,199.78,6721.31,sqft,4,2,,,252 Franklin St,Morgantown,26501,WV,USA,224,-79.9511397809,39.619854343292
https://www.zillow.com/homedetails/452-Clark-St-Morgantown-WV-26501/22895283_zpid/,,215000,12/9/2022,1806,sqft,119.05,2613.6,sqft,4,2,,,452 Clark St,Morgantown,26501,WV,USA,225,-79.950419961171,39.626885029753
https://www.zillow.com/homedetails/335-Watts-St-Morgantown-WV-26501/22895122_zpid/,,300000,12/8/2022,3100,sqft,96.77,0.29,acres,4,4,,,335 Watts St,Morgantown,26501,WV,USA,226,-79.952618195422,39.624930549233
https://www.zillow.com/homedetails/483-Dallas-St-Morgantown-WV-26505/22899514_zpid/,,100000,11/7/2022,1258,sqft,79.49,2613.6,sqft,4,1,,,483 Dallas St,Morgantown,26505,WV,USA,227,-79.950684067218,39.630414484347
https://www.zillow.com/homedetails/1043-Charles-Ave-Morgantown-WV-26505/22899163_zpid/,,26000,10/27/2022,1520,sqft,17.11,5227,sqft,4,2,,,1043 Charles Ave,Morgantown,26505,WV,USA,228,-79.940689189812,39.6340331712
https://www.zillow.com/homedetails/919-Vandalia-Rd-Morgantown-WV-26501/22895421_zpid/,,326570,10/13/2022,2634,sqft,123.98,7971.48,sqft,4,4,,,919 Vandalia Rd,Morgantown,26501,WV,USA,229,-79.935321482697,39.626127937339
https://www.zillow.com/homedetails/225-Webster-Ave-Morgantown-WV-26501/22896777_zpid/,,273500,10/11/2022,2031,sqft,134.66,7405.2,sqft,4,2,,,225 Webster Ave,Morgantown,26501,WV,USA,230,,
https://www.zillow.com/homedetails/853-Vandalia-Rd-Morgantown-WV-26501/22895615_zpid/,,439000,9/30/2022,3825,sqft,114.77,0.46,acres,4,3,,,853 Vandalia Rd,Morgantown,26501,WV,USA,231,-79.937002312408,39.622424501502
https://www.zillow.com/homedetails/474-Pythian-St-Morgantown-WV-26505/22901067_zpid/,,801200,10/2/2023,3257,sqft,245.99,9975.24,sqft,4,4,,,474 Pythian St,Morgantown,26505,WV,USA,232,-79.974055544794,39.658700433106
https://www.zillow.com/homedetails/113-Forest-Dr-Morgantown-WV-26505/208918381_zpid/,,444000,9/21/2023,3348,sqft,132.62,0.45,acres,4,5,,,113 Forest Dr,Morgantown,26505,WV,USA,233,-79.96970156179,39.665925047615
https://www.zillow.com/homedetails/375-Kenmore-St-Morgantown-WV-26505/22901424_zpid/,,805000,9/15/2023,3500,sqft,230,2.29,acres,4,4,,,375 Kenmore St,Morgantown,26505,WV,USA,234,-79.976126457681,39.654216182537
https://www.zillow.com/homedetails/350-Oakland-St-Morgantown-WV-26505/22901685_zpid/,,380000,9/5/2023,2783,sqft,136.54,7405.2,sqft,4,3,,,350 Oakland St,Morgantown,26505,WV,USA,235,,
https://www.zillow.com/homedetails/409-Mallard-Run-Morgantown-WV-26508/125176939_zpid/,,571000,9/5/2023,3992,sqft,143.04,10454,sqft,4,4,,,409 Mallard Run,Morgantown,26508,WV,USA,236,-79.949796885498,39.67139267672
https://www.zillow.com/homedetails/521-Woodhaven-Dr-Morgantown-WV-26505/22902166_zpid/,,354000,8/23/2023,2175,sqft,162.76,7405.2,sqft,4,3,,,521 Woodhaven Dr,Morgantown,26505,WV,USA,237,-79.972483509713,39.659867673278
https://www.zillow.com/homedetails/1340-Cherry-Ln-Morgantown-WV-26505/22890371_zpid/,,296000,8/14/2023,2344,sqft,126.28,9583.2,sqft,4,3,,,1340 Cherry Ln,Morgantown,26505,WV,USA,238,-79.949839538124,39.66160891614
https://www.zillow.com/homedetails/898-Stewart-Pl-Morgantown-WV-26505/22891464_zpid/,,297000,8/8/2023,2337,sqft,127.09,6520,sqft,4,3,,,898 Stewart Pl,Morgantown,26505,WV,USA,239,-79.944082988297,39.64788904298
https://www.zillow.com/homedetails/3003-Glenmark-Ct-Morgantown-WV-26505/22891131_zpid/,,435000,7/17/2023,2385,sqft,182.39,0.26,acres,4,3,,,3003 Glenmark Ct,Morgantown,26505,WV,USA,240,-79.934366536567,39.657535764905
https://www.zillow.com/homedetails/345-Villa-View-Dr-Morgantown-WV-26505/125299691_zpid/,,415000,7/17/2023,2636,sqft,157.44,8276.4,sqft,4,4,,,345 Villa View Dr,Morgantown,26505,WV,USA,241,-79.966746527292,39.667321732254
https://www.zillow.com/homedetails/817-Willowdale-Rd-Morgantown-WV-26505/22897042_zpid/,,300000,7/11/2023,2000,sqft,150,1.84,acres,4,2.5,,,817 Willowdale Rd,Morgantown,26505,WV,USA,242,-79.952786459391,39.647257616524
https://www.zillow.com/homedetails/333-Villa-View-Dr-Morgantown-WV-26505/121426184_zpid/,,385000,6/28/2023,2198,sqft,175.16,7840.8,sqft,4,3,,,333 Villa View Dr,Morgantown,26505,WV,USA,243,-79.966428154459,39.667261771855
https://www.zillow.com/homedetails/1073-Windsor-Ave-Morgantown-WV-26505/22901180_zpid/,,784000,6/26/2023,4240,sqft,184.91,10018.8,sqft,4,5,,,1073 Windsor Ave,Morgantown,26505,WV,USA,244,-79.965972173675,39.654402723198
https://www.zillow.com/homedetails/1260-Longdon-St-Morgantown-WV-26505/22902212_zpid/,,585000,6/22/2023,3250,sqft,180,9569,sqft,4,4,,,1260 Longdon St,Morgantown,26505,WV,USA,245,-79.968235344354,39.660219370295
https://www.zillow.com/homedetails/3005-Sun-Ct-Morgantown-WV-26505/250743093_zpid/,,386000,6/7/2023,2282,sqft,169.15,2613,sqft,4,3.5,,,3005 Sun Ct,Morgantown,26505,WV,USA,246,-79.941573008195,39.655793748403
https://www.zillow.com/homedetails/794-Morgan-Dr-Morgantown-WV-26505/22901798_zpid/,,440000,6/5/2023,2606,sqft,168.84,0.31,acres,4,3,,,794 Morgan Dr,Morgantown,26505,WV,USA,247,-79.974194817292,39.66758482079
https://www.zillow.com/homedetails/401-Rotary-St-Morgantown-WV-26505/22901251_zpid/,,306000,5/31/2023,1632,sqft,187.5,0.26,acres,4,2,,,401 Rotary St,Morgantown,26505,WV,USA,248,-79.974434656964,39.655477656591
https://www.zillow.com/homedetails/119-Cobblestone-Cir-Morgantown-WV-26505/22891225_zpid/,,400000,5/16/2023,2380,sqft,168.07,4356,sqft,4,3,,,119 Cobblestone Cir,Morgantown,26505,WV,USA,249,-79.954909274072,39.664822639139
https://www.zillow.com/homedetails/1006-Lucas-Dr-Morgantown-WV-26505/53743976_zpid/,,585000,4/17/2023,3640,sqft,160.71,7958.41,sqft,4,4,,,1006 Lucas Dr,Morgantown,26505,WV,USA,250,-79.93556307762,39.658609963236
https://www.zillow.com/homedetails/1296-Fairlawns-Ave-Morgantown-WV-26505/22901516_zpid/,,500000,4/14/2023,3200,sqft,156.25,2.97,acres,4,4,,,1296 Fairlawns Ave,Morgantown,26505,WV,USA,251,-79.979691726214,39.652708050113
https://www.zillow.com/homedetails/1297-Fairlawns-Ave-Morgantown-WV-26505/22901517_zpid/,,300000,4/14/2023,1600,sqft,187.5,7548,sqft,4,3,,,1297 Fairlawns Ave,Morgantown,26505,WV,USA,252,-79.979669873175,39.652594700665
https://www.zillow.com/homedetails/906-Rawley-Ave-Morgantown-WV-26505/22901669_zpid/,,350000,4/3/2023,1931,sqft,181.25,7500,sqft,4,2,,,906 Rawley Ave,Morgantown,26505,WV,USA,253,-79.963320883665,39.64794841142
https://www.zillow.com/homedetails/2052-Purinton-St-Morgantown-WV-26505/22900727_zpid/,,10000,2/27/2023,2180,sqft,4.59,0.38,acres,4,3,,,2052 Purinton St,Morgantown,26505,WV,USA,254,,
https://www.zillow.com/homedetails/488-Lawnview-Dr-Morgantown-WV-26505/22901930_zpid/,,335000,1/30/2023,1674,sqft,200.12,8276.4,sqft,4,3,,,488 Lawnview Dr,Morgantown,26505,WV,USA,255,-79.978123427152,39.666078441313
https://www.zillow.com/homedetails/1117-Munsey-Ave-Morgantown-WV-26505/22902477_zpid/,,364000,1/19/2023,1880,sqft,193.62,8718,sqft,4,3,,,1117 Munsey Ave,Morgantown,26505,WV,USA,256,-79.968287997537,39.655441708965
https://www.zillow.com/homedetails/105-Oakview-Dr-Morgantown-WV-26505/22889919_zpid/,,360000,1/17/2023,2467,sqft,145.93,10018.8,sqft,4,4,,,105 Oakview Dr,Morgantown,26505,WV,USA,257,-79.971026303136,39.666279190047
https://www.zillow.com/homedetails/541-Valley-Rd-Morgantown-WV-26505/22902033_zpid/,,230000,1/13/2023,1288,sqft,178.57,0.3,acres,4,2,,,541 Valley Rd,Morgantown,26505,WV,USA,258,-79.974468857374,39.663949241215
https://www.zillow.com/homedetails/520-Meridan-St-Morgantown-WV-26505/22902088_zpid/,,240000,1/10/2023,1778,sqft,134.98,8475,sqft,4,2,,,520 Meridan St,Morgantown,26505,WV,USA,259,-79.974422562421,39.662240578675
https://www.zillow.com/homedetails/908-Suncrest-Pl-Morgantown-WV-26505/59925226_zpid/,,681000,12/13/2022,3638,sqft,187.19,5445,sqft,4,4,,,908 Suncrest Pl,Morgantown,26505,WV,USA,260,-79.96577488722,39.658543604442
https://www.zillow.com/homedetails/1349-Winona-Ave-Morgantown-WV-26505/22890350_zpid/,,525000,12/9/2022,3491,sqft,150.39,0.44,acres,4,5,,,1349 Winona Ave,Morgantown,26505,WV,USA,261,-79.949836031297,39.662909371129
https://www.zillow.com/homedetails/1466-Lakeland-Ave-Morgantown-WV-26505/22901807_zpid/,,420000,12/9/2022,2400,sqft,175,0.26,acres,4,3,,,1466 Lakeland Ave,Morgantown,26505,WV,USA,262,-79.974042248867,39.665933489133
https://www.zillow.com/homedetails/16-French-Quarters-Dr-Morgantown-WV-26505/89452174_zpid/,,541000,11/17/2022,3809,sqft,142.03,4978.91,sqft,4,4,,,16 French Quarters Dr,Morgantown,26505,WV,USA,263,-79.970079597088,39.658576097592
https://www.zillow.com/homedetails/812-Cottonwood-St-Morgantown-WV-26505/22890892_zpid/,,387000,11/4/2022,2535,sqft,152.66,0.26,acres,4,3,,,812 Cottonwood St,Morgantown,26505,WV,USA,264,-79.950476142594,39.6659760412
https://www.zillow.com/homedetails/1496-Eastern-Ave-Morgantown-WV-26505/22902047_zpid/,,405000,10/28/2022,3423,sqft,118.32,7840.8,sqft,4,4,,,1496 Eastern Ave,Morgantown,26505,WV,USA,265,-79.974786225805,39.666132654303
https://www.zillow.com/homedetails/2005-White-Oak-Dr-Morgantown-WV-26505/22891184_zpid/,,552500,9/22/2022,3970,sqft,139.17,0.3,acres,4,4,,,2005 White Oak Dr,Morgantown,26505,WV,USA,266,-79.960609446641,39.662812252168
https://www.zillow.com/homedetails/8-Riddle-Ct-Morgantown-WV-26505/125343148_zpid/,,234900,9/8/2022,1544,sqft,152.14,2700,sqft,4,3,,,8 Riddle Ct,Morgantown,26505,WV,USA,267,-79.951289412287,39.663624079267
https://www.zillow.com/homedetails/1502-Eastern-Ave-Morgantown-WV-26505/22902044_zpid/,,275000,8/19/2022,1557,sqft,176.62,8712,sqft,4,2,,,1502 Eastern Ave,Morgantown,26505,WV,USA,268,-79.974901659409,39.666302644755
https://www.zillow.com/homedetails/776-Northwest-Dr-Morgantown-WV-26505/22890266_zpid/,,335000,8/12/2022,2480,sqft,135.08,7405.2,sqft,4,3,,,776 Northwest Dr,Morgantown,26505,WV,USA,269,-79.953490642398,39.665249211486
https://www.zillow.com/homedetails/561-Springdale-Ave-Star-City-WV-26505/22903091_zpid/,,280000,8/11/2022,1477,sqft,189.57,6490,sqft,4,2,,,561 Springdale Ave,Star city,26505,WV,USA,270,-79.981082325228,39.66129602064
https://www.zillow.com/homedetails/401-Mallard-Run-Morgantown-WV-26508/125180777_zpid/,,421500,7/29/2022,3148,sqft,133.89,0.4,acres,4,3,,,401 Mallard Run,Morgantown,26508,WV,USA,271,-79.950038202385,39.671360501142
https://www.zillow.com/homedetails/350-Vassar-St-Morgantown-WV-26505/208905500_zpid/,,489000,7/28/2022,2128,sqft,229.79,8759,sqft,4,2,,,350 Vassar St,Morgantown,26505,WV,USA,272,-79.963549122652,39.647384291041
https://www.zillow.com/homedetails/664-Willey-St-Morgantown-WV-26505/22899625_zpid/,,144100,10/11/2023,1680,sqft,85.77,0.73,acres,6,2,,,664 Willey St,Morgantown,26505,WV,USA,273,-79.949898496459,39.632635064432
https://www.zillow.com/homedetails/128-Wagner-Rd-Morgantown-WV-26501/22893583_zpid/,,20000,10/10/2023,9064,sqft,2.21,0.27,acres,6,11,,,128 Wagner Rd,Morgantown,26501,WV,USA,274,-79.959230047826,39.62481251094
https://www.zillow.com/homedetails/600-Preston-Rd-Morgantown-WV-26505/22899856_zpid/,,1000000,9/15/2023,5906,sqft,169.32,9.01,acres,5,3,,,600 Preston Rd,Morgantown,26505,WV,USA,275,-79.943939323663,39.629329617375
https://www.zillow.com/homedetails/10-Maple-Ave-Morgantown-WV-26501/22893903_zpid/,,842850,6/30/2023,3896,sqft,216.34,10454.4,sqft,5,4,,,10 Maple Ave,Morgantown,26501,WV,USA,276,-79.959629505445,39.621204569419
https://www.zillow.com/homedetails/289-Wiles-St-Morgantown-WV-26505/22899493_zpid/,,50000,6/6/2023,1860,sqft,26.88,0.48,acres,5,,,,289 Wiles St,Morgantown,26505,WV,USA,277,-79.951085895021,39.632839100287
https://www.zillow.com/homedetails/428-Pennsylvania-Ave-Morgantown-WV-26501/22894932_zpid/,,240000,5/31/2023,2146,sqft,111.84,5227.2,sqft,5,3,,,428 Pennsylvania Ave,Morgantown,26501,WV,USA,278,-79.951293563403,39.627819253235
https://www.zillow.com/homedetails/251-Franklin-St-Morgantown-WV-26501/22896448_zpid/,,349000,5/26/2023,2660,sqft,131.2,4356,sqft,6,3,,,251 Franklin St,Morgantown,26501,WV,USA,279,-79.951343026436,39.619750457737
https://www.zillow.com/homedetails/209-Green-St-Morgantown-WV-26501/22895227_zpid/,,238000,5/18/2023,2226,sqft,106.92,4410,sqft,5,2.5,,,209 Green St,Morgantown,26501,WV,USA,280,-79.950943609149,39.626272282766
https://www.zillow.com/homedetails/494-Winsley-St-Morgantown-WV-26501/89451012_zpid/,,180000,4/28/2023,1982,sqft,90.82,3484.8,sqft,6,2,,,494 Winsley St,Morgantown,26501,WV,USA,281,-79.948642109704,39.62405562715
https://www.zillow.com/homedetails/974-Willey-St-Morgantown-WV-26505/22898832_zpid/,,239000,1/30/2023,2036,sqft,117.39,0.26,acres,5,3,,,974 Willey St,Morgantown,26505,WV,USA,282,-79.944766951128,39.635126126191
https://www.zillow.com/homedetails/21-Morrison-Ave-Westover-WV-26501/22909919_zpid/,,415000,1/6/2023,3609,sqft,114.99,5662.8,sqft,5,5,,,21 Morrison Ave,Westover,26501,WV,USA,283,-79.964631700608,39.634479978085
https://www.zillow.com/homedetails/323-Demain-Ave-Morgantown-WV-26501/22895891_zpid/,,510000,1/4/2023,3362,sqft,151.7,6490,sqft,5,4,,,323 Demain Ave,Morgantown,26501,WV,USA,284,-79.953128040344,39.624070357305
https://www.zillow.com/homedetails/773-Garrison-Ave-Morgantown-WV-26505/22898806_zpid/,,135000,12/7/2022,1714,sqft,78.76,,,7,3,,,773 Garrison Ave,Morgantown,26505,WV,USA,285,-79.946700885503,39.633824713393
https://www.zillow.com/homedetails/217-S-Walnut-St-Morgantown-WV-26501/22895127_zpid/,,370000,8/15/2022,2369,sqft,156.18,3898.62,sqft,5,2,,,217 S Walnut St,Morgantown,26501,WV,USA,286,-79.95289318867,39.626104257767
https://www.zillow.com/homedetails/309-Grand-St-Morgantown-WV-26501/22895834_zpid/,,315375,6/9/2022,3254,sqft,96.92,,,5,3,,,309 Grand St,Morgantown,26501,WV,USA,287,-79.954992458004,39.624195021473
https://www.zillow.com/homedetails/793-S-Hills-Dr-Morgantown-WV-26501/22895633_zpid/,,475900,5/20/2022,2832,sqft,168.04,,,5,4,,,793 S Hills Dr,Morgantown,26501,WV,USA,288,-79.940248392755,39.620710585457
https://www.zillow.com/homedetails/912-Southpoint-Cir-Morgantown-WV-26501/22896942_zpid/,,720000,5/9/2022,4142,sqft,173.83,0.53,acres,5,4,,,912 Southpoint Cir,Morgantown,26501,WV,USA,289,-79.941514193865,39.617869178202
https://www.zillow.com/homedetails/425-Park-St-Morgantown-WV-26501/22895878_zpid/,,303000,4/13/2022,2664,sqft,113.74,3049.2,sqft,5,2,,,425 Park St,Morgantown,26501,WV,USA,290,-79.95385095764,39.623078223018
https://www.zillow.com/homedetails/308-Grand-St-Morgantown-WV-26501/22895814_zpid/,,500000,4/8/2022,3487,sqft,143.39,4500,sqft,6,3,,,308 Grand St,Morgantown,26501,WV,USA,291,-79.955139051498,39.624175484357
https://www.zillow.com/homedetails/544-Spruce-St-Morgantown-WV-26505/22899506_zpid/,,550000,4/5/2022,10320,sqft,53.29,1.69,acres,12,5,,,544 Spruce St,Morgantown,26505,WV,USA,292,-79.952609050392,39.632027372439
https://www.zillow.com/homedetails/200-Jackson-Ave-Morgantown-WV-26501/22896341_zpid/,,350000,3/28/2022,5188,sqft,67.46,9583.2,sqft,5,3,,,200 Jackson Ave,Morgantown,26501,WV,USA,293,-79.955245129024,39.621086117728
https://www.zillow.com/homedetails/206-New-York-Ave-Westover-WV-26501/22909519_zpid/,,220000,3/25/2022,2244,sqft,98.04,0.37,acres,5,2,,,206 New York Ave,Westover,26501,WV,USA,294,-79.969415336837,39.636096141312
https://www.zillow.com/homedetails/388-Dorsey-Ave-Morgantown-WV-26501/22893635_zpid/,,130000,3/4/2022,1984,sqft,65.52,3920.4,sqft,5,3,,,388 Dorsey Ave,Morgantown,26501,WV,USA,295,-79.962938083211,39.6199326182
https://www.zillow.com/homedetails/751-Snider-St-Morgantown-WV-26505/22898813_zpid/,,155000,2/25/2022,1910,sqft,81.15,4356,sqft,5,3,,,751 Snider St,Morgantown,26505,WV,USA,296,-79.947356898064,39.633103535526
https://www.zillow.com/homedetails/516-Pearl-Ave-Morgantown-WV-26505/22899694_zpid/,,210000,2/22/2022,3136,sqft,66.96,5575.68,sqft,5,3,,,516 Pearl Ave,Morgantown,26505,WV,USA,297,-79.949251605139,39.630404285742
https://www.zillow.com/homedetails/748-Augusta-Ave-Morgantown-WV-26501/22896898_zpid/,,682000,12/7/2021,6016,sqft,113.36,0.33,acres,5,5,,,748 Augusta Ave,Morgantown,26501,WV,USA,298,-79.94090455702,39.619168991457
https://www.zillow.com/homedetails/332-S-High-St-Morgantown-WV-26501/22893644_zpid/,,380000,11/29/2021,2920,sqft,130.14,0.25,acres,5,3,,,332 S High St,Morgantown,26501,WV,USA,299,-79.962369201969,39.622650411415
https://www.zillow.com/homedetails/442-Grand-St-Morgantown-WV-26501/22896200_zpid/,,360000,11/22/2021,2844,sqft,126.58,4950,sqft,5,4,,,442 Grand St,Morgantown,26501,WV,USA,300,-79.954801681443,39.62263721729
https://www.zillow.com/homedetails/1004-N-Willey-St-Morgantown-WV-26505/22898944_zpid/,,209000,11/8/2021,2880,sqft,72.57,4356,sqft,5,2,,,1004 N Willey St,Morgantown,26505,WV,USA,301,-79.943294836431,39.634084125889
https://www.zillow.com/homedetails/328-Wagner-Rd-Morgantown-WV-26501/22893733_zpid/,,350000,11/4/2021,2700,sqft,129.63,,,5,3,,,328 Wagner Rd,Morgantown,26501,WV,USA,302,-79.962196141687,39.621660689594
https://www.zillow.com/homedetails/349-Dorsey-Ave-Morgantown-WV-26501/22893740_zpid/,,268500,9/3/2021,2800,sqft,95.89,7405.2,sqft,5,3,,,349 Dorsey Ave,Morgantown,26501,WV,USA,303,-79.962556277928,39.620703508206
https://www.zillow.com/homedetails/809-Monongalia-Ave-Morgantown-WV-26505/22898892_zpid/,,185000,8/9/2021,2245,sqft,82.41,3750,sqft,5,2,,,809 Monongalia Ave,Morgantown,26505,WV,USA,304,-79.944988645151,39.632341237328
https://www.zillow.com/homedetails/517-Park-St-Morgantown-WV-26501/22896281_zpid/,,595000,7/28/2021,4690,sqft,126.87,0.4,acres,5,4,,,517 Park St,Morgantown,26501,WV,USA,305,-79.953599826125,39.621902238377
https://www.zillow.com/homedetails/408-Grand-St-Morgantown-WV-26501/22895812_zpid/,,345000,7/15/2021,2470,sqft,139.68,5392.5,sqft,5,3,,,408 Grand St,Morgantown,26501,WV,USA,306,-79.954971264526,39.623413105013
https://www.zillow.com/homedetails/43-Lane-St-Westover-WV-26501/22909824_zpid/,,285000,7/14/2021,2706,sqft,105.32,5575.68,sqft,5,3,,,43 Lane St,Westover,26501,WV,USA,307,,
https://www.zillow.com/homedetails/446-Grand-St-Morgantown-WV-26501/22896201_zpid/,,412000,6/28/2021,2854,sqft,144.36,6270,sqft,5,3,,,446 Grand St,Morgantown,26501,WV,USA,308,-79.95479350752,39.622590898365
https://www.zillow.com/homedetails/705-S-Hills-Dr-Morgantown-WV-26501/22896877_zpid/,,415000,5/14/2021,3838,sqft,108.13,8712,sqft,5,5,,,705 S Hills Dr,Morgantown,26501,WV,USA,309,-79.944670548516,39.619188759303
https://www.zillow.com/homedetails/450-Grand-St-Morgantown-WV-26501/22896202_zpid/,,342500,4/20/2021,3105,sqft,110.31,5060,sqft,5,2,,,450 Grand St,Morgantown,26501,WV,USA,310,-79.954785333596,39.62254457944
https://www.zillow.com/homedetails/620-Grand-St-Morgantown-WV-26501/22896375_zpid/,,430000,2/8/2021,2600,sqft,165.38,0.49,acres,5,3,,,620 Grand St,Morgantown,26501,WV,USA,311,-79.953945004955,39.620570165132
https://www.zillow.com/homedetails/652-Madigan-Ave-Morgantown-WV-26501/22894025_zpid/,,160000,12/23/2020,2668,sqft,59.97,8002,sqft,6,3,,,652 Madigan Ave,Morgantown,26501,WV,USA,312,-79.967380991497,39.616403173543
https://www.zillow.com/homedetails/202-New-Jersey-Ave-Westover-WV-26501/22910284_zpid/,,275000,12/11/2020,2932,sqft,93.79,3998.81,sqft,5,4,,,202 New Jersey Ave,Westover,26501,WV,USA,313,-79.969300110674,39.6352661367
https://www.zillow.com/homedetails/322-Baldwin-St-Morgantown-WV-26505/22901584_zpid/,,510000,10/4/2023,2896,sqft,176.1,0.55,acres,5,4,,,322 Baldwin St,Morgantown,26505,WV,USA,314,-79.97227289455,39.651025452279
https://www.zillow.com/homedetails/7-Nordic-Dr-Morgantown-WV-26505/22891063_zpid/,,825000,6/15/2023,5500,sqft,150,0.55,acres,5,5,,,7 Nordic Dr,Morgantown,26505,WV,USA,315,-79.936681018299,39.656583357661
https://www.zillow.com/homedetails/663-Kenwood-Pl-Morgantown-WV-26505/22902535_zpid/,,195000,6/1/2023,2470,sqft,78.95,0.57,acres,5,3,,,663 Kenwood Pl,Morgantown,26505,WV,USA,316,-79.966233668367,39.665122623269
https://www.zillow.com/homedetails/3336-Collins-Ferry-Rd-Morgantown-WV-26505/22901127_zpid/,,320000,4/28/2023,1840,sqft,173.91,1.6,acres,5,2,,,3336 Collins Ferry Rd,Morgantown,26505,WV,USA,317,-79.974064293601,39.66079925213
https://www.zillow.com/homedetails/11-Nordic-Dr-Morgantown-WV-26505/22891065_zpid/,,633000,12/12/2022,4261,sqft,148.56,0.5,acres,6,5,,,11 Nordic Dr,Morgantown,26505,WV,USA,318,-79.937209758778,39.657122945654
https://www.zillow.com/homedetails/1382-Somerset-St-Star-City-WV-26505/22903064_zpid/,,281500,8/25/2022,1505,sqft,187.04,0.28,acres,8,2,,,1382 Somerset St,Star city,26505,WV,USA,319,-79.981216058252,39.662030873813
https://www.zillow.com/homedetails/578-Rollingwood-St-Morgantown-WV-26505/22901846_zpid/,,725000,8/11/2022,4184,sqft,173.28,0.64,acres,5,5,,,578 Rollingwood St,Morgantown,26505,WV,USA,320,-79.973939808998,39.667035234305
https://www.zillow.com/homedetails/1141-Krepps-St-Morgantown-WV-26505/22901494_zpid/,,550000,7/28/2022,3683,sqft,149.33,9000,sqft,6,4,,,1141 Krepps St,Morgantown,26505,WV,USA,321,-79.972057719814,39.653084043393
https://www.zillow.com/homedetails/115-Cobblestone-Cir-Morgantown-WV-26505/22891237_zpid/,,396000,7/8/2022,2105,sqft,188.12,3920.4,sqft,5,3,,,115 Cobblestone Cir,Morgantown,26505,WV,USA,322,-79.954922444315,39.664761752351
https://www.zillow.com/homedetails/10-Bates-Rd-Morgantown-WV-26505/22891421_zpid/,,5600,7/5/2022,2466,sqft,2.27,3.58,acres,5,4,,,10 Bates Rd,Morgantown,26505,WV,USA,323,-79.948744409531,39.646960470122
https://www.zillow.com/homedetails/722-Poplar-Woods-Dr-Morgantown-WV-26505/22889977_zpid/,,546000,6/29/2022,3400,sqft,160.59,0.56,acres,5,4,,,722 Poplar Woods Dr,Morgantown,26505,WV,USA,324,-79.965497391335,39.665327797274
https://www.zillow.com/homedetails/43-Linwood-Rd-Morgantown-WV-26505/22890663_zpid/,,643000,6/20/2022,4676,sqft,137.51,0.33,acres,5,4,,,43 Linwood Rd,Morgantown,26505,WV,USA,325,,
https://www.zillow.com/homedetails/1111-Munsey-Ave-Morgantown-WV-26505/22901154_zpid/,,775000,5/17/2022,5736,sqft,135.11,0.86,acres,5,6,,,1111 Munsey Ave,Morgantown,26505,WV,USA,326,-79.968032170355,39.655175920333
https://www.zillow.com/homedetails/657-Poplar-Woods-Dr-Morgantown-WV-26505/22889965_zpid/,,539000,5/16/2022,4535,sqft,118.85,0.7,acres,5,4,,,657 Poplar Woods Dr,Morgantown,26505,WV,USA,327,-79.966102578422,39.665926194853
https://www.zillow.com/homedetails/647-Southview-St-Morgantown-WV-26505/22902265_zpid/,,285000,5/12/2022,2319,sqft,122.9,6969.6,sqft,5,3,,,647 Southview St,Morgantown,26505,WV,USA,328,-79.966931039074,39.662362126806
https://www.zillow.com/homedetails/603-Schubert-Pl-Morgantown-WV-26505/22902291_zpid/,,605000,4/27/2022,3471,sqft,174.3,0.62,acres,5,3,,,603 Schubert Pl,Morgantown,26505,WV,USA,329,-79.970887142935,39.664452793109
